Las columnas son: 
Iteración 	Energía Potencial	Energia Cínetica	Energia Mecanica total
557 	1370954.4 	131908077.3 	133279031.8 	
558 	1370519.1 	131906831.2 	133277350.3 	
559 	1370437.5 	131906314.1 	133276751.6 	
560 	1370592.5 	131905879.3 	133276471.8 	
561 	1371907.5 	131906173.1 	133278080.6 	
562 	1373078.6 	131907752.8 	133280831.4 	
563 	1373862.0 	131906058.5 	133279920.5 	
564 	1373826.3 	131904904.9 	133278731.2 	
565 	1377017.3 	131903675.5 	133280692.7 	
566 	1375744.8 	131946506.6 	133322251.4 	
567 	1368595.2 	132025850.1 	133394445.3 	
568 	1368607.6 	132025057.5 	133393665.1 	
569 	1366584.9 	132024279.5 	133390864.4 	
570 	1364813.9 	132021506.8 	133386320.6 	
571 	1363603.2 	132019733.2 	133383336.4 	
572 	1363215.9 	132018547.1 	133381763.0 	
573 	1362633.8 	132018491.4 	133381125.2 	
574 	1360563.9 	132016183.3 	133376747.2 	
575 	1358880.8 	132013602.7 	133372483.5 	
576 	1358023.5 	132012043.9 	133370067.4 	
577 	1356024.1 	132010488.4 	133366512.5 	
578 	1355158.5 	132007498.7 	133362657.3 	
579 	1356442.7 	132006912.5 	133363355.2 	
580 	1351597.6 	132018987.6 	133370585.1 	
581 	1350742.7 	132017888.9 	133368631.6 	
582 	1349863.6 	132016766.2 	133366629.8 	
583 	1349298.2 	132015764.4 	133365062.6 	
584 	1349216.4 	132015236.9 	133364453.4 	
585 	1348192.8 	132015070.5 	133363263.3 	
586 	1346740.0 	132012199.9 	133358939.9 	
587 	1345927.2 	132010712.9 	133356640.1 	
588 	1345224.0 	132009780.2 	133355004.2 	
589 	1344654.7 	132008865.6 	133353520.3 	
590 	1344426.0 	132008246.9 	133352672.9 	
591 	1344089.7 	132007969.7 	133352059.3 	
592 	1343575.9 	132007040.1 	133350616.0 	
593 	1344493.3 	132006649.2 	133351142.5 	
594 	1342404.5 	132010258.8 	133352663.3 	
595 	1341551.5 	132008617.6 	133350169.0 	
596 	1341209.0 	132007852.4 	133349061.4 	
597 	1341429.5 	132007503.7 	133348933.3 	
598 	1342114.5 	132007990.2 	133350104.7 	
599 	1340866.0 	132006890.3 	133347756.3 	
600 	1340303.5 	132004632.6 	133344936.1 	
601 	1339382.0 	132005206.2 	133344588.2 	
602 	1338371.9 	132001611.5 	133339983.4 	
603 	1340094.1 	132000339.5 	133340433.6 	
604 	1335605.7 	132018016.7 	133353622.4 	
605 	1335620.8 	132017139.7 	133352760.5 	
606 	1334920.6 	132018232.9 	133353153.5 	
607 	1339938.2 	132016293.5 	133356231.7 	
608 	1331094.7 	132227814.1 	133558908.8 	
609 	1330369.4 	132226820.9 	133557190.3 	
610 	1329937.0 	132226073.4 	133556010.5 	
611 	1329523.5 	132225562.9 	133555086.3 	
612 	1329435.2 	132225101.2 	133554536.4 	
613 	1330011.2 	132225094.6 	133555105.7 	
614 	1328944.8 	132226003.7 	133554948.5 	
615 	1326906.8 	132223653.1 	133550560.0 	
616 	1325226.5 	132221302.7 	133546529.2 	
617 	1324043.8 	132219713.3 	133543757.1 	
618 	1323184.6 	132218516.3 	133541700.9 	
619 	1322897.4 	132217660.1 	133540557.6 	
620 	1330793.1 	132217906.6 	133548699.7 	
621 	1319649.6 	132641986.4 	133961635.9 	
622 	1318459.3 	132639155.8 	133957615.1 	
623 	1317107.6 	132638733.0 	133955840.7 	
624 	1315450.2 	132636203.5 	133951653.7 	
625 	1314018.2 	132634528.6 	133948546.9 	
626 	1312555.8 	132632882.2 	133945438.0 	
627 	1312001.1 	132631349.3 	133943350.5 	
628 	1308451.5 	132631908.9 	133940360.4 	
629 	1306141.2 	132628746.5 	133934887.7 	
630 	1304429.3 	132626557.2 	133930986.5 	
631 	1303302.3 	132624894.3 	133928196.6 	
632 	1302593.4 	132623856.1 	133926449.5 	
633 	1301707.2 	132622556.3 	133924263.5 	
634 	1302273.1 	132621660.7 	133923933.8 	
635 	1300493.8 	132622586.5 	133923080.3 	
636 	1298351.7 	132617887.4 	133916239.1 	
637 	1297153.2 	132616721.6 	133913874.9 	
638 	1296172.5 	132611493.2 	133907665.7 	
639 	1294986.5 	132612551.6 	133907538.1 	
640 	1307666.6 	132611676.7 	133919343.3 	
641 	1289036.3 	135391482.1 	136680518.4 	
642 	1286401.1 	135387305.4 	136673706.4 	
643 	1283198.0 	135385693.8 	136668891.8 	
644 	1280085.9 	135382442.6 	136662528.4 	
645 	1277016.4 	135378821.3 	136655837.7 	
646 	1274479.0 	135375915.8 	136650394.8 	
647 	1272497.3 	135373368.4 	136645865.7 	
648 	1271277.9 	135371553.5 	136642831.4 	
649 	1271050.3 	135370622.9 	136641673.2 	
650 	1271752.8 	135370617.4 	136642370.2 	
651 	1275177.8 	135370039.6 	136645217.4 	
652 	1268292.1 	135479168.8 	136747460.9 	
653 	1267594.0 	135479277.3 	136746871.3 	
654 	1266538.2 	135479528.0 	136746066.1 	
655 	1264705.1 	135475206.7 	136739911.9 	
656 	1263060.6 	135473199.7 	136736260.3 	
657 	1261409.6 	135471166.6 	136732576.3 	
658 	1260200.4 	135469427.5 	136729627.9 	
659 	1259851.3 	135468343.4 	136728194.7 	
660 	1259535.7 	135468649.3 	136728185.0 	
661 	1258090.0 	135464706.7 	136722796.7 	
662 	1259317.7 	135462606.4 	136721924.1 	
663 	1257288.2 	135473038.2 	136730326.5 	
664 	1253678.8 	135473860.3 	136727539.1 	
665 	1252200.8 	135471733.4 	136723934.2 	
666 	1251142.2 	135470034.3 	136721176.5 	
667 	1250459.3 	135468781.8 	136719241.2 	
668 	1250268.1 	135467761.7 	136718029.9 	
669 	1251117.5 	135467318.3 	136718435.8 	
670 	1249729.0 	135468507.8 	136718236.8 	
671 	1248238.6 	135465465.5 	136713704.1 	
672 	1247544.0 	135463437.2 	136710981.2 	
673 	1245355.3 	135462394.0 	136707749.3 	
674 	1244048.1 	135459581.6 	136703629.7 	
675 	1243515.7 	135458647.2 	136702163.0 	
676 	1243729.9 	135456849.1 	136700579.0 	
677 	1249545.8 	135457237.7 	136706783.5 	
678 	1240938.7 	135595074.0 	136836012.7 	
679 	1242844.2 	135593717.7 	136836561.9 	
680 	1265221.0 	135605177.0 	136870398.0 	
681 	1226061.1 	165481595.6 	166707656.7 	
682 	1221483.6 	165475675.4 	166697159.0 	
683 	1218498.1 	165471839.2 	166690337.3 	
684 	1216186.0 	165469127.7 	166685313.7 	
685 	1213982.6 	165466705.3 	166680687.9 	
686 	1211953.0 	165464353.9 	166676307.0 	
687 	1210327.0 	165462316.9 	166672643.9 	
688 	1209365.2 	165460821.5 	166670186.6 	
689 	1208614.3 	165460119.1 	166668733.4 	
690 	1208338.4 	165458764.6 	166667103.0 	
691 	1205812.1 	165459935.2 	166665747.3 	
692 	1204038.1 	165457206.5 	166661244.6 	
693 	1202867.5 	165455567.7 	166658435.1 	
694 	1202134.3 	165454506.9 	166656641.2 	
695 	1200647.7 	165453244.3 	166653892.0 	
696 	1199573.1 	165451109.6 	166650682.7 	
697 	1200636.1 	165450815.4 	166651451.5 	
698 	1196190.5 	165452109.1 	166648299.6 	
699 	1195299.1 	165450704.3 	166646003.3 	
700 	1194979.1 	165449990.2 	166644969.3 	
701 	1195199.5 	165449828.1 	166645027.6 	
702 	1195516.0 	165450128.6 	166645644.6 	
703 	1196786.9 	165450060.5 	166646847.4 	
704 	1193434.4 	165457159.3 	166650593.7 	
705 	1192012.7 	165455336.6 	166647349.3 	
706 	1190178.5 	165453552.0 	166643730.4 	
707 	1188321.1 	165451333.1 	166639654.2 	
708 	1186535.5 	165449373.8 	166635909.3 	
709 	1184701.0 	165447294.0 	166631995.0 	
710 	1183084.6 	165445340.3 	166628424.9 	
711 	1182109.9 	165443737.9 	166625847.8 	
712 	1180624.7 	165443630.4 	166624255.1 	
713 	1178229.0 	165439599.5 	166617828.5 	
714 	1176663.5 	165437525.2 	166614188.7 	
715 	1175698.1 	165436056.4 	166611754.5 	
716 	1175540.4 	165435254.5 	166610794.8 	
717 	1174478.3 	165434931.4 	166609409.7 	
718 	1173293.1 	165433241.7 	166606534.8 	
719 	1172578.5 	165431252.7 	166603831.2 	
720 	1175671.2 	165430938.2 	166606609.4 	
721 	1169373.1 	165474689.5 	166644062.6 	
722 	1168448.1 	165473258.7 	166641706.8 	
723 	1167759.4 	165472419.9 	166640179.3 	
724 	1166817.8 	165471121.2 	166637939.1 	
725 	1166075.3 	165470032.9 	166636108.2 	
726 	1165357.5 	165468955.4 	166634312.9 	
727 	1165329.3 	165468443.0 	166633772.3 	
728 	1164608.0 	165468148.6 	166632756.5 	
729 	1163170.3 	165466253.1 	166629423.4 	
730 	1161998.1 	165464300.2 	166626298.4 	
731 	1160626.6 	165463361.7 	166623988.3 	
732 	1159119.6 	165460188.3 	166619307.9 	
733 	1157770.2 	165459122.9 	166616893.2 	
734 	1155096.3 	165456271.5 	166611367.9 	
735 	1154253.2 	165453634.8 	166607888.0 	
736 	1151227.3 	165455696.8 	166606924.1 	
737 	1152473.1 	165453775.2 	166606248.4 	
738 	1146588.5 	165471858.0 	166618446.5 	
739 	1145200.0 	165470062.1 	166615262.1 	
740 	1144350.0 	165468775.2 	166613125.2 	
741 	1143203.6 	165468099.2 	166611302.7 	
742 	1140905.1 	165465681.0 	166606586.0 	
743 	1139015.5 	165463244.6 	166602260.1 	
744 	1137753.6 	165461502.0 	166599255.6 	
745 	1138785.7 	165460465.8 	166599251.5 	
746 	1134262.1 	165473861.9 	166608124.0 	
747 	1133117.1 	165472650.9 	166605768.1 	
748 	1131408.7 	165470180.4 	166601589.2 	
749 	1130401.2 	165468217.3 	166598618.5 	
750 	1129127.7 	165467255.7 	166596383.4 	
751 	1128284.5 	165465545.2 	166593829.8 	
752 	1126283.5 	165464678.3 	166590961.8 	
753 	1124148.9 	165462010.7 	166586159.6 	
754 	1122342.5 	165459858.8 	166582201.2 	
755 	1120919.7 	165458073.3 	166578993.0 	
756 	1120006.3 	165456746.3 	166576752.6 	
757 	1119916.5 	165456014.4 	166575930.9 	
758 	1121727.1 	165456494.5 	166578221.6 	
759 	1118356.9 	165450092.1 	166568449.0 	
760 	1119018.2 	165447057.8 	166566075.9 	
761 	1113668.9 	165468508.5 	166582177.4 	
762 	1111752.9 	165467903.4 	166579656.3 	
763 	1109810.4 	165464664.9 	166574475.2 	
764 	1108686.8 	165463153.1 	166571839.9 	
765 	1106969.0 	165461481.2 	166568450.2 	
766 	1105713.5 	165459558.5 	166565272.0 	
767 	1105341.9 	165458531.7 	166563873.6 	
768 	1104590.6 	165458235.1 	166562825.7 	
769 	1102871.0 	165457552.4 	166560423.4 	
770 	1103259.2 	165455232.4 	166558491.6 	
771 	1097654.6 	165466257.4 	166563912.0 	
772 	1096241.2 	165464292.3 	166560533.6 	
773 	1095230.8 	165463031.2 	166558262.0 	
774 	1095307.8 	165462020.1 	166557327.9 	
775 	1092450.7 	165465687.6 	166558138.3 	
776 	1090742.4 	165463161.0 	166553903.3 	
777 	1089557.0 	165461646.8 	166551203.8 	
778 	1088619.2 	165460476.6 	166549095.8 	
779 	1087829.3 	165459438.5 	166547267.9 	
780 	1086261.2 	165458710.8 	166544972.0 	
781 	1083623.1 	165455283.3 	166538906.4 	
782 	1081349.8 	165452595.1 	166533944.9 	
783 	1079317.0 	165450242.2 	166529559.2 	
784 	1077319.6 	165448085.2 	166525404.8 	
785 	1075321.7 	165445851.5 	166521173.2 	
786 	1073504.5 	165443765.4 	166517269.9 	
787 	1071667.8 	165441820.9 	166513488.7 	
788 	1069910.9 	165439751.7 	166509662.6 	
789 	1068338.4 	165437921.9 	166506260.3 	
790 	1066371.8 	165435558.7 	166501930.4 	
791 	1064228.8 	165432380.8 	166496609.6 	
792 	1064874.8 	165429900.7 	166494775.6 	
793 	1058335.6 	165453548.3 	166511883.9 	
794 	1056728.1 	165451635.8 	166508363.9 	
795 	1055219.4 	165449943.6 	166505162.9 	
796 	1053769.7 	165448019.7 	166501789.4 	
797 	1052880.3 	165446659.9 	166499540.2 	
798 	1050681.9 	165444950.3 	166495632.1 	
799 	1051153.8 	165442964.5 	166494118.2 	
800 	1045495.0 	165450550.4 	166496045.4 	
801 	1043222.7 	165447089.6 	166490312.3 	
802 	1040021.4 	165444196.2 	166484217.6 	
803 	1037136.4 	165440039.9 	166477176.3 	
804 	1034698.1 	165437044.7 	166471742.7 	
805 	1032646.3 	165434530.9 	166467177.2 	
806 	1031514.2 	165432489.5 	166464003.7 	
807 	1029311.0 	165432726.3 	166462037.3 	
808 	1027191.6 	165428750.9 	166455942.6 	
809 	1025944.1 	165426526.5 	166452470.6 	
810 	1031164.2 	165425517.0 	166456681.1 	
811 	1021795.5 	165646744.8 	166668540.3 	
812 	1020037.4 	165645706.0 	166665743.4 	
813 	1016435.3 	165642272.2 	166658707.5 	
814 	1012906.6 	165638278.7 	166651185.2 	
815 	1009529.7 	165634563.7 	166644093.5 	
816 	1006338.3 	165631160.5 	166637498.8 	
817 	1003195.8 	165627853.8 	166631049.6 	
818 	1000014.6 	165624541.7 	166624556.4 	
819 	996852.6 	165621186.4 	166618039.0 	
820 	993784.3 	165617920.8 	166611705.1 	
821 	990771.6 	165614743.8 	166605515.4 	
822 	987772.5 	165611596.1 	166599368.6 	
823 	984818.3 	165608452.6 	166593270.9 	
824 	982008.1 	165605422.5 	166587430.6 	
825 	979369.9 	165602579.8 	166581949.7 	
826 	976878.5 	165599909.6 	166576788.1 	
827 	974490.4 	165597370.8 	166571861.3 	
828 	972156.5 	165594911.0 	166567067.5 	
829 	969846.9 	165592484.2 	166562331.1 	
830 	967563.1 	165590076.6 	166557639.7 	
831 	965327.2 	165587704.6 	166553031.9 	
832 	963158.2 	165585393.8 	166548552.0 	
833 	961069.1 	165583155.3 	166544224.4 	
834 	959103.7 	165581013.2 	166540116.8 	
835 	957327.8 	165579032.1 	166536359.9 	
836 	955820.0 	165577274.6 	166533094.7 	
837 	954919.9 	165575868.8 	166530788.7 	
838 	953233.1 	165575348.5 	166528581.7 	
839 	951098.7 	165573085.4 	166524184.1 	
840 	948815.3 	165570014.4 	166518829.7 	
841 	947937.2 	165568071.0 	166516008.2 	
842 	944818.8 	165569143.2 	166513962.0 	
843 	941413.7 	165564519.6 	166505933.3 	
844 	938662.0 	165561315.4 	166499977.5 	
845 	936268.4 	165558654.0 	166494922.4 	
846 	934076.3 	165556269.5 	166490345.8 	
847 	932022.5 	165554050.2 	166486072.7 	
848 	930091.9 	165551960.3 	166482052.2 	
849 	928259.9 	165549987.5 	166478247.4 	
850 	926450.5 	165548065.8 	166474516.3 	
851 	924666.7 	165546121.8 	166470788.4 	
852 	922706.9 	165544156.3 	166466863.2 	
853 	920482.7 	165541654.3 	166462137.1 	
854 	918406.7 	165539216.9 	166457623.6 	
855 	916460.9 	165537097.6 	166453558.6 	
856 	914524.3 	165535022.1 	166449546.4 	
857 	912699.9 	165533025.4 	166445725.3 	
858 	910890.1 	165531129.5 	166442019.6 	
859 	908999.4 	165529128.7 	166438128.1 	
860 	907245.8 	165527118.1 	166434364.0 	
861 	905631.5 	165525396.3 	166431027.8 	
862 	903243.2 	165523209.7 	166426452.8 	
863 	900804.9 	165520269.0 	166421073.9 	
864 	898684.6 	165517854.8 	166416539.4 	
865 	896811.8 	165515771.4 	166412583.2 	
866 	895133.9 	165513917.8 	166409051.8 	
867 	893611.7 	165512243.9 	166405855.6 	
868 	892152.2 	165510693.0 	166402845.2 	
869 	890571.2 	165509101.6 	166399672.7 	
870 	888818.8 	165507297.7 	166396116.4 	
871 	887004.8 	165505368.1 	166392373.0 	
872 	885200.3 	165503433.1 	166388633.4 	
873 	883422.1 	165501532.4 	166384954.5 	
874 	881661.7 	165499664.9 	166381326.6 	
875 	879909.0 	165497813.6 	166377722.6 	
876 	878169.6 	165495973.9 	166374143.4 	
877 	876457.1 	165494157.6 	166370614.7 	
878 	874782.8 	165492377.1 	166367159.9 	
879 	873158.3 	165490641.8 	166363800.1 	
880 	871603.2 	165488965.4 	166360568.6 	
881 	870158.6 	165487374.3 	166357532.9 	
882 	868942.9 	165485928.9 	166354871.7 	
883 	868777.9 	165484846.7 	166353624.6 	
884 	866092.9 	165487270.6 	166353363.5 	
885 	864073.4 	165484393.9 	166348467.3 	
886 	862519.2 	165482583.5 	166345102.6 	
887 	861214.1 	165481074.3 	166342288.4 	
888 	860109.9 	165479780.0 	166339889.9 	
889 	859076.0 	165478603.3 	166337679.3 	
890 	857972.7 	165477299.3 	166335271.9 	
891 	856824.9 	165475882.3 	166332707.2 	
892 	855451.4 	165474403.4 	166329854.8 	
893 	853737.2 	165472550.6 	166326287.8 	
894 	851916.0 	165470536.6 	166322452.6 	
895 	850097.0 	165468505.1 	166318602.1 	
896 	848529.4 	165466608.4 	166315137.7 	
897 	847474.8 	165465093.5 	166312568.3 	
898 	847180.2 	165464246.2 	166311426.4 	
899 	847411.7 	165463623.3 	166311035.0 	
900 	842537.5 	165468052.6 	166310590.2 	
901 	841081.2 	165465829.1 	166306910.3 	
902 	839264.7 	165464518.4 	166303783.1 	
903 	836848.5 	165461280.1 	166298128.6 	
904 	834820.0 	165458790.2 	166293610.2 	
905 	833025.6 	165456764.1 	166289789.7 	
906 	831336.4 	165454911.3 	166286247.6 	
907 	829741.2 	165453161.5 	166282902.6 	
908 	828273.3 	165451533.7 	166279807.0 	
909 	826991.1 	165450062.5 	166277053.7 	
910 	826096.6 	165448828.0 	166274924.6 	
911 	827816.0 	165448256.0 	166276072.0 	
912 	822582.8 	165466695.5 	166289278.3 	
913 	821298.6 	165465130.1 	166286428.7 	
914 	820349.3 	165463908.0 	166284257.3 	
915 	819966.7 	165463041.0 	166283007.7 	
916 	820656.0 	165462943.3 	166283599.2 	
917 	817931.8 	165463565.1 	166281496.8 	
918 	815872.4 	165459673.6 	166275546.0 	
919 	814457.7 	165457445.5 	166271903.1 	
920 	814177.4 	165455979.7 	166270157.1 	
921 	811556.6 	165457700.1 	166269256.7 	
922 	809781.6 	165455116.1 	166264897.7 	
923 	808316.7 	165453421.3 	166261737.9 	
924 	807127.5 	165451941.7 	166259069.2 	
925 	806599.5 	165450871.7 	166257471.2 	
926 	806541.0 	165450911.1 	166257452.1 	
927 	804683.4 	165448385.5 	166253069.0 	
928 	803877.2 	165445511.5 	166249388.7 	
929 	801570.3 	165445696.8 	166247267.2 	
930 	799872.3 	165442540.6 	166242412.9 	
931 	798667.0 	165440431.2 	166239098.2 	
932 	798609.0 	165438857.9 	166237466.8 	
933 	796631.1 	165440107.9 	166236739.0 	
934 	791402.0 	165439552.5 	166230954.6 	
935 	789201.3 	165436909.3 	166226110.6 	
936 	787276.8 	165434803.9 	166222080.7 	
937 	785479.2 	165432877.5 	166218356.7 	
938 	783783.7 	165431066.0 	166214849.7 	
939 	782181.2 	165429356.9 	166211538.1 	
940 	780658.5 	165427737.6 	166208396.1 	
941 	779202.2 	165426192.3 	166205394.5 	
942 	777804.1 	165424708.5 	166202512.6 	
943 	776467.4 	165423282.3 	166199749.7 	
944 	775210.2 	165421923.2 	166197133.4 	
945 	774079.3 	165420658.4 	166194737.7 	
946 	773194.2 	165419555.2 	166192749.4 	
947 	772657.8 	165418775.5 	166191433.3 	
948 	771536.0 	165417943.5 	166189479.4 	
949 	770690.4 	165415885.0 	166186575.4 	
950 	773373.9 	165415361.0 	166188734.9 	
951 	767846.0 	165432732.5 	166200578.5 	
952 	767263.7 	165430282.4 	166197546.2 	
953 	769097.0 	165431825.7 	166200922.7 	
954 	761457.0 	165476321.1 	166237778.2 	
955 	759723.7 	165474198.2 	166233921.9 	
956 	758270.3 	165472572.7 	166230843.0 	
957 	756938.5 	165471144.5 	166228083.0 	
958 	755616.1 	165469783.9 	166225400.0 	
959 	754250.8 	165468386.2 	166222637.0 	
960 	752895.1 	165466961.8 	166219856.9 	
961 	751604.1 	165465584.4 	166217188.6 	
962 	750396.6 	165464287.6 	166214684.3 	
963 	749281.2 	165463079.6 	166212360.8 	
964 	748280.0 	165461971.5 	166210251.5 	
965 	747445.2 	165460999.2 	166208444.4 	
966 	746703.1 	165460215.6 	166206918.7 	
967 	745888.7 	165459317.8 	166205206.5 	
968 	744198.6 	165458376.3 	166202574.9 	
969 	742324.5 	165455854.0 	166198178.5 	
970 	740910.9 	165454143.1 	166195054.0 	
971 	739838.4 	165452863.4 	166192701.7 	
972 	738553.2 	165451828.6 	166190381.8 	
973 	737063.3 	165450198.7 	166187262.0 	
974 	735764.7 	165448766.3 	166184531.0 	
975 	734572.6 	165447489.9 	166182062.4 	
976 	733430.4 	165446287.0 	166179717.4 	
977 	732306.8 	165445114.9 	166177421.7 	
978 	731190.6 	165443951.7 	166175142.3 	
979 	730089.0 	165442798.0 	166172887.1 	
980 	729012.3 	165441666.1 	166170678.4 	
981 	727960.6 	165440562.5 	166168523.0 	
982 	726922.7 	165439480.1 	166166402.9 	
983 	725888.0 	165438404.3 	166164292.3 	
984 	724862.7 	165437331.2 	166162193.9 	
985 	723866.7 	165436277.6 	166160144.3 	
986 	722916.5 	165435264.4 	166158180.9 	
987 	722018.3 	165434302.9 	166156321.2 	
988 	721170.0 	165433393.7 	166154563.6 	
989 	720371.9 	165432532.1 	166152904.0 	
990 	719648.7 	165431725.5 	166151374.2 	
991 	719068.4 	165431017.1 	166150085.6 	
992 	718707.4 	165430494.0 	166149201.4 	
993 	718149.6 	165430115.7 	166148265.2 	
994 	717003.9 	165428964.1 	166145968.0 	
995 	715672.6 	165427455.1 	166143127.7 	
996 	714589.5 	165426140.4 	166140729.9 	
997 	713776.3 	165425117.9 	166138894.2 	
998 	713356.9 	165424388.4 	166137745.3 	
999 	713668.4 	165424235.3 	166137903.7 	
1000 	711962.0 	165424334.5 	166136296.5 	
1001 	710671.9 	165422121.8 	166132793.7 	
1002 	709811.8 	165420958.9 	166130770.7 	
1003 	709351.0 	165420183.2 	166129534.2 	
1004 	709691.5 	165419853.0 	166129544.5 	
1005 	708241.8 	165421365.7 	166129607.5 	
1006 	707161.6 	165418292.4 	166125454.0 	
1007 	706089.4 	165418565.2 	166124654.7 	
1008 	704299.6 	165414556.1 	166118855.7 	
1009 	703104.3 	165412677.9 	166115782.2 	
1010 	702402.5 	165411467.0 	166113869.5 	
1011 	703406.5 	165410900.7 	166114307.2 	
1012 	699804.5 	165417793.8 	166117598.3 	
1013 	699304.3 	165416557.4 	166115861.7 	
1014 	702042.6 	165416847.1 	166118889.6 	
1015 	695973.0 	165444836.7 	166140809.7 	
1016 	695114.8 	165443885.1 	166138999.9 	
1017 	694139.2 	165442956.1 	166137095.2 	
1018 	693154.8 	165441898.7 	166135053.5 	
1019 	692247.2 	165440918.4 	166133165.5 	
1020 	691393.5 	165440006.7 	166131400.3 	
1021 	690580.9 	165439139.8 	166129720.7 	
1022 	689812.0 	165438312.9 	166128124.9 	
1023 	689097.6 	165437533.0 	166126630.6 	
1024 	688464.4 	165436813.1 	166125277.5 	
1025 	688009.8 	165436200.1 	166124209.9 	
1026 	687936.5 	165435858.1 	166123794.6 	
1027 	686932.0 	165435768.7 	166122700.8 	
1028 	685510.5 	165433617.3 	166119127.8 	
1029 	684369.2 	165432214.2 	166116583.4 	
1030 	683367.4 	165431091.3 	166114458.7 	
1031 	682423.6 	165430069.8 	166112493.5 	
1032 	681523.4 	165429094.0 	166110617.4 	
1033 	680686.5 	165428171.0 	166108857.5 	
1034 	679937.9 	165427321.6 	166107259.5 	
1035 	679308.7 	165426563.7 	166105872.4 	
1036 	678831.6 	165425914.1 	166104745.7 	
1037 	678410.8 	165425326.9 	166103737.7 	
1038 	677871.6 	165424398.5 	166102270.1 	
1039 	678028.2 	165423120.7 	166101148.9 	
1040 	675415.0 	165424368.5 	166099783.5 	
1041 	674239.1 	165422634.4 	166096873.6 	
1042 	673350.3 	165421584.5 	166094934.8 	
1043 	672596.5 	165420735.0 	166093331.5 	
1044 	671956.2 	165420004.0 	166091960.2 	
1045 	671485.2 	165419400.2 	166090885.4 	
1046 	671489.0 	165419036.5 	166090525.5 	
1047 	671923.1 	165419619.2 	166091542.3 	
1048 	670660.5 	165417667.2 	166088327.7 	
1049 	670071.3 	165415745.8 	166085817.1 	
1050 	671337.7 	165415098.2 	166086435.9 	
1051 	667976.1 	165423390.4 	166091366.5 	
1052 	667161.1 	165422264.2 	166089425.3 	
1053 	666666.7 	165421434.8 	166088101.5 	
1054 	671687.7 	165421217.1 	166092904.8 	
1055 	663627.4 	165575891.4 	166239518.8 	
1056 	662668.8 	165574828.7 	166237497.5 	
1057 	661746.5 	165573848.6 	166235595.1 	
1058 	660827.9 	165572886.4 	166233714.3 	
1059 	659904.6 	165571923.2 	166231827.8 	
1060 	658980.6 	165570958.1 	166229938.8 	
1061 	658065.2 	165569999.2 	166228064.5 	
1062 	657167.7 	165569056.1 	166226223.8 	
1063 	656295.8 	165568137.1 	166224432.9 	
1064 	655455.9 	165567248.9 	166222704.8 	
1065 	654653.3 	165566396.8 	166221050.2 	
1066 	653892.8 	165565585.8 	166219478.6 	
1067 	653177.3 	165564819.9 	166217997.2 	
1068 	652502.6 	165564099.5 	166216602.2 	
1069 	651862.1 	165563415.0 	166215277.0 	
1070 	651282.3 	165562769.2 	166214051.5 	
1071 	650830.5 	165562213.1 	166213043.5 	
1072 	650546.4 	165561823.8 	166212370.3 	
1073 	650010.0 	165561501.7 	166211511.8 	
1074 	649193.3 	165560583.4 	166209776.7 	
1075 	648595.0 	165559766.1 	166208361.1 	
1076 	648347.7 	165559254.8 	166207602.5 	
1077 	647909.8 	165558977.2 	166206887.0 	
1078 	647903.6 	165557726.1 	166205629.6 	
1079 	647418.4 	165558935.0 	166206353.3 	
1080 	645471.4 	165558704.5 	166204175.9 	
1081 	643607.3 	165555033.8 	166198641.1 	
1082 	642590.3 	165553583.5 	166196173.8 	
1083 	642037.9 	165552701.4 	166194739.3 	
1084 	642170.5 	165552284.8 	166194455.4 	
1085 	644609.6 	165552884.9 	166197494.5 	
1086 	638869.4 	165569998.6 	166208868.0 	
1087 	637445.7 	165568123.6 	166205569.3 	
1088 	636322.8 	165566791.0 	166203113.8 	
1089 	635377.6 	165565718.9 	166201096.4 	
1090 	634553.5 	165564802.1 	166199355.6 	
1091 	633823.0 	165563995.4 	166197818.5 	
1092 	633170.0 	165563276.2 	166196446.2 	
1093 	632580.0 	165562628.6 	166195208.7 	
1094 	632036.3 	165562035.9 	166194072.1 	
1095 	631525.7 	165561479.9 	166193005.5 	
1096 	631046.8 	165560952.4 	166191999.2 	
1097 	630602.3 	165560455.2 	166191057.5 	
1098 	630195.7 	165559988.5 	166190184.2 	
1099 	629852.0 	165559558.9 	166189411.0 	
1100 	629696.0 	165559213.5 	166188909.4 	
1101 	630570.4 	165559208.7 	166189779.2 	
1102 	628480.4 	165562246.5 	166190726.9 	
1103 	627665.0 	165560630.2 	166188295.3 	
1104 	627642.1 	165560120.3 	166187762.4 	
1105 	626968.0 	165560284.6 	166187252.5 	
1106 	626079.3 	165557937.0 	166184016.3 	
1107 	626205.7 	165556685.8 	166182891.5 	
1108 	623531.2 	165558229.0 	166181760.3 	
1109 	621766.1 	165555469.6 	166177235.7 	
1110 	620436.8 	165553794.2 	166174231.0 	
1111 	619326.1 	165552503.2 	166171829.2 	
1112 	618347.0 	165551406.6 	166169753.6 	
1113 	617458.5 	165550430.4 	166167888.9 	
1114 	616635.8 	165549537.8 	166166173.6 	
1115 	615858.8 	165548704.3 	166164563.1 	
1116 	615110.9 	165547908.9 	166163019.8 	
1117 	614385.7 	165547138.0 	166161523.8 	
1118 	613690.3 	165546392.7 	166160083.0 	
1119 	613038.2 	165545685.1 	166158723.3 	
1120 	612441.7 	165545029.0 	166157470.7 	
1121 	611909.0 	165544434.0 	166156343.0 	
