Las columnas son: 
Iteración 	Energía Potencial	Energia Cínetica	Energia Mecanica total
633 	8399.4 	3528.8 	11928.2 	
634 	8383.6 	3512.5 	11896.2 	
635 	8368.1 	3496.5 	11864.6 	
636 	8352.9 	3480.7 	11833.5 	
637 	8337.9 	3465.1 	11802.9 	
638 	8323.0 	3449.7 	11772.8 	
639 	8308.4 	3434.6 	11743.0 	
640 	8294.1 	3419.7 	11713.7 	
641 	8279.9 	3405.0 	11684.9 	
642 	8265.9 	3390.5 	11656.4 	
643 	8252.2 	3376.2 	11628.4 	
644 	8238.6 	3362.2 	11600.8 	
645 	8225.3 	3348.3 	11573.6 	
646 	8212.1 	3334.7 	11546.8 	
647 	8199.1 	3321.2 	11520.4 	
648 	8186.3 	3308.0 	11494.3 	
649 	8173.7 	3294.9 	11468.7 	
650 	8161.3 	3282.0 	11443.4 	
651 	8149.1 	3269.3 	11418.4 	
652 	8137.0 	3256.8 	11393.9 	
653 	8125.1 	3244.5 	11369.7 	
654 	8113.4 	3232.4 	11345.8 	
655 	8101.9 	3220.4 	11322.3 	
656 	8090.5 	3208.6 	11299.1 	
657 	8079.3 	3197.0 	11276.2 	
658 	8068.2 	3185.5 	11253.7 	
659 	8057.3 	3174.2 	11231.5 	
660 	8046.6 	3163.1 	11209.7 	
661 	8036.0 	3152.1 	11188.1 	
662 	8025.6 	3141.3 	11166.8 	
663 	8015.3 	3130.6 	11145.9 	
664 	8005.2 	3120.1 	11125.3 	
665 	7995.2 	3109.8 	11104.9 	
666 	7985.3 	3099.5 	11084.9 	
667 	7975.6 	3089.5 	11065.1 	
668 	7966.1 	3079.6 	11045.6 	
669 	7956.6 	3069.8 	11026.4 	
670 	7947.4 	3060.2 	11007.5 	
671 	7938.2 	3050.7 	10988.9 	
672 	7929.2 	3041.3 	10970.5 	
673 	7920.3 	3032.1 	10952.4 	
674 	7911.6 	3023.0 	10934.6 	
675 	7902.9 	3014.1 	10917.0 	
676 	7894.4 	3005.3 	10899.7 	
677 	7886.1 	2996.6 	10882.6 	
678 	7877.8 	2988.0 	10865.8 	
679 	7869.7 	2979.6 	10849.2 	
680 	7861.7 	2971.3 	10832.9 	
681 	7853.8 	2963.1 	10816.9 	
682 	7846.0 	2955.0 	10801.0 	
683 	7838.4 	2947.1 	10785.4 	
684 	7830.8 	2939.2 	10770.0 	
685 	7823.4 	2931.5 	10754.9 	
686 	7816.1 	2923.9 	10740.0 	
687 	7808.9 	2916.5 	10725.3 	
688 	7801.8 	2909.1 	10710.9 	
689 	7794.8 	2901.8 	10696.6 	
690 	7787.9 	2894.7 	10682.6 	
691 	7781.1 	2887.7 	10668.8 	
692 	7774.5 	2880.7 	10655.2 	
693 	7767.9 	2873.9 	10641.8 	
694 	7761.5 	2867.2 	10628.7 	
695 	7755.1 	2860.6 	10615.7 	
696 	7748.8 	2854.1 	10602.9 	
697 	7742.7 	2847.7 	10590.4 	
698 	7736.6 	2841.4 	10578.0 	
699 	7730.7 	2835.2 	10565.9 	
700 	7724.8 	2829.1 	10553.9 	
701 	7719.0 	2823.1 	10542.2 	
702 	7713.4 	2817.2 	10530.6 	
703 	7707.8 	2811.4 	10519.2 	
704 	7702.3 	2805.7 	10508.0 	
705 	7696.9 	2800.1 	10497.0 	
706 	7691.6 	2794.6 	10486.2 	
707 	7686.4 	2789.2 	10475.6 	
708 	7681.3 	2783.8 	10465.1 	
709 	7676.3 	2778.6 	10454.9 	
710 	7671.3 	2773.5 	10444.8 	
711 	7666.5 	2768.4 	10434.9 	
712 	7661.7 	2763.4 	10425.1 	
713 	7657.0 	2758.6 	10415.6 	
714 	7652.4 	2753.8 	10406.2 	
715 	7647.9 	2749.1 	10397.0 	
716 	7643.5 	2744.4 	10387.9 	
717 	7639.1 	2739.9 	10379.1 	
718 	7634.9 	2735.5 	10370.4 	
719 	7630.7 	2731.1 	10361.8 	
720 	7626.6 	2726.8 	10353.4 	
721 	7622.6 	2722.6 	10345.2 	
722 	7618.7 	2718.5 	10337.2 	
723 	7614.8 	2714.5 	10329.3 	
724 	7611.0 	2710.6 	10321.6 	
725 	7607.3 	2706.7 	10314.0 	
726 	7603.7 	2702.9 	10306.6 	
727 	7600.2 	2699.2 	10299.4 	
728 	7596.7 	2695.6 	10292.3 	
729 	7593.3 	2692.0 	10285.3 	
730 	7590.0 	2688.6 	10278.6 	
731 	7586.8 	2685.2 	10271.9 	
732 	7583.6 	2681.8 	10265.4 	
733 	7580.5 	2678.6 	10259.1 	
734 	7577.5 	2675.4 	10252.9 	
735 	7574.6 	2672.4 	10246.9 	
736 	7571.7 	2669.3 	10241.0 	
737 	7568.9 	2666.4 	10235.3 	
738 	7566.2 	2663.5 	10229.7 	
739 	7563.5 	2660.8 	10224.3 	
740 	7560.9 	2658.0 	10219.0 	
741 	7558.4 	2655.4 	10213.8 	
742 	7556.0 	2652.8 	10208.8 	
743 	7553.6 	2650.3 	10204.0 	
744 	7551.3 	2647.9 	10199.3 	
745 	7549.1 	2645.6 	10194.7 	
746 	7547.0 	2643.3 	10190.2 	
747 	7544.9 	2641.1 	10185.9 	
748 	7542.9 	2638.9 	10181.8 	
749 	7540.9 	2636.9 	10177.8 	
750 	7539.0 	2634.9 	10173.9 	
751 	7537.2 	2632.9 	10170.1 	
752 	7535.5 	2631.1 	10166.5 	
753 	7533.8 	2629.3 	10163.1 	
754 	7532.2 	2627.6 	10159.7 	
755 	7530.6 	2625.9 	10156.5 	
756 	7529.1 	2624.3 	10153.5 	
757 	7527.7 	2622.8 	10150.5 	
758 	7526.4 	2621.3 	10147.7 	
759 	7525.1 	2620.0 	10145.1 	
760 	7523.9 	2618.6 	10142.5 	
761 	7522.7 	2617.4 	10140.1 	
762 	7521.7 	2616.2 	10137.9 	
763 	7520.6 	2615.1 	10135.7 	
764 	7519.7 	2614.0 	10133.7 	
765 	7518.8 	2613.1 	10131.9 	
766 	7518.0 	2612.2 	10130.1 	
767 	7517.2 	2611.3 	10128.5 	
768 	7516.5 	2610.5 	10127.0 	
769 	7515.9 	2609.8 	10125.7 	
770 	7515.3 	2609.1 	10124.4 	
771 	7514.8 	2608.6 	10123.3 	
772 	7514.4 	2608.0 	10122.4 	
773 	7514.0 	2607.6 	10121.5 	
774 	7513.7 	2607.2 	10120.8 	
775 	7513.4 	2606.8 	10120.3 	
776 	7513.2 	2606.6 	10119.8 	
777 	7513.1 	2606.4 	10119.5 	
778 	7513.0 	2606.2 	10119.3 	
779 	7513.0 	2606.2 	10119.2 	
780 	7513.1 	2606.2 	10119.2 	
781 	7513.2 	2606.2 	10119.4 	
782 	7513.4 	2606.3 	10119.7 	
783 	7513.6 	2606.5 	10120.2 	
784 	7514.0 	2606.8 	10120.7 	
785 	7514.3 	2607.1 	10121.4 	
786 	7514.8 	2607.5 	10122.2 	
787 	7515.3 	2607.9 	10123.2 	
788 	7515.8 	2608.4 	10124.2 	
789 	7516.4 	2609.0 	10125.4 	
790 	7517.1 	2609.6 	10126.7 	
791 	7517.9 	2610.3 	10128.2 	
792 	7518.7 	2611.0 	10129.7 	
793 	7519.5 	2611.9 	10131.4 	
794 	7520.5 	2612.7 	10133.2 	
795 	7521.5 	2613.7 	10135.2 	
796 	7522.5 	2614.7 	10137.2 	
797 	7523.6 	2615.8 	10139.4 	
798 	7524.8 	2616.9 	10141.7 	
799 	7526.1 	2618.1 	10144.2 	
800 	7527.4 	2619.4 	10146.7 	
801 	7528.7 	2620.7 	10149.4 	
802 	7530.2 	2622.1 	10152.3 	
803 	7531.7 	2623.5 	10155.2 	
804 	7533.2 	2625.1 	10158.3 	
805 	7534.8 	2626.6 	10161.5 	
806 	7536.5 	2628.3 	10164.8 	
807 	7538.2 	2630.0 	10168.2 	
808 	7540.0 	2631.8 	10171.8 	
809 	7541.9 	2633.6 	10175.5 	
810 	7543.8 	2635.5 	10179.4 	
811 	7545.8 	2637.5 	10183.3 	
812 	7547.9 	2639.5 	10187.4 	
813 	7550.0 	2641.6 	10191.6 	
814 	7552.2 	2643.8 	10195.9 	
815 	7554.4 	2646.0 	10200.4 	
816 	7556.7 	2648.3 	10205.0 	
817 	7559.1 	2650.6 	10209.7 	
818 	7561.5 	2653.0 	10214.6 	
819 	7564.0 	2655.5 	10219.6 	
820 	7566.6 	2658.1 	10224.7 	
821 	7569.2 	2660.7 	10229.9 	
822 	7571.9 	2663.4 	10235.3 	
823 	7574.7 	2666.1 	10240.8 	
824 	7577.5 	2668.9 	10246.4 	
825 	7580.4 	2671.8 	10252.2 	
826 	7583.3 	2674.7 	10258.0 	
827 	7586.3 	2677.7 	10264.1 	
828 	7589.4 	2680.8 	10270.2 	
829 	7592.5 	2684.0 	10276.5 	
830 	7595.7 	2687.2 	10282.9 	
831 	7599.0 	2690.4 	10289.5 	
832 	7602.4 	2693.8 	10296.1 	
833 	7605.8 	2697.2 	10303.0 	
834 	7609.2 	2700.7 	10309.9 	
835 	7612.8 	2704.2 	10317.0 	
836 	7616.4 	2707.8 	10324.2 	
837 	7620.1 	2711.5 	10331.6 	
838 	7623.8 	2715.3 	10339.1 	
839 	7627.6 	2719.1 	10346.7 	
840 	7631.5 	2723.0 	10354.4 	
841 	7635.4 	2726.9 	10362.3 	
842 	7639.4 	2731.0 	10370.4 	
843 	7643.5 	2735.1 	10378.6 	
844 	7647.7 	2739.2 	10386.9 	
845 	7651.9 	2743.5 	10395.3 	
846 	7656.2 	2747.8 	10403.9 	
847 	7660.5 	2752.2 	10412.7 	
848 	7664.9 	2756.6 	10421.5 	
849 	7669.4 	2761.1 	10430.6 	
850 	7674.0 	2765.7 	10439.7 	
851 	7678.7 	2770.4 	10449.0 	
852 	7683.4 	2775.1 	10458.5 	
853 	7688.1 	2779.9 	10468.1 	
854 	7693.0 	2784.8 	10477.8 	
855 	7697.9 	2789.8 	10487.7 	
856 	7702.9 	2794.8 	10497.7 	
857 	7708.0 	2799.9 	10507.9 	
858 	7713.1 	2805.1 	10518.2 	
859 	7718.4 	2810.4 	10528.7 	
860 	7723.6 	2815.7 	10539.3 	
861 	7729.0 	2821.1 	10550.1 	
862 	7734.5 	2826.6 	10561.0 	
863 	7740.0 	2832.1 	10572.1 	
864 	7745.6 	2837.8 	10583.3 	
865 	7751.2 	2843.5 	10594.7 	
866 	7757.0 	2849.3 	10606.3 	
867 	7762.8 	2855.2 	10618.0 	
868 	7768.7 	2861.1 	10629.8 	
869 	7774.7 	2867.1 	10641.8 	
870 	7780.7 	2873.3 	10654.0 	
871 	7786.9 	2879.4 	10666.3 	
872 	7793.1 	2885.7 	10678.8 	
873 	7799.4 	2892.1 	10691.4 	
874 	7805.7 	2898.5 	10704.2 	
875 	7812.2 	2905.0 	10717.2 	
876 	7818.7 	2911.6 	10730.3 	
877 	7825.3 	2918.3 	10743.6 	
878 	7832.0 	2925.0 	10757.1 	
879 	7838.8 	2931.9 	10770.7 	
880 	7845.7 	2938.8 	10784.5 	
881 	7852.6 	2945.8 	10798.4 	
882 	7859.6 	2952.9 	10812.6 	
883 	7866.8 	2960.1 	10826.9 	
884 	7874.0 	2967.4 	10841.3 	
885 	7881.2 	2974.7 	10856.0 	
886 	7888.6 	2982.2 	10870.8 	
887 	7896.1 	2989.7 	10885.8 	
888 	7903.6 	2997.4 	10901.0 	
889 	7911.2 	3005.1 	10916.3 	
890 	7919.0 	3012.9 	10931.8 	
891 	7926.8 	3020.8 	10947.5 	
892 	7934.7 	3028.7 	10963.4 	
893 	7942.7 	3036.8 	10979.5 	
894 	7950.7 	3045.0 	10995.7 	
895 	7958.9 	3053.3 	11012.2 	
896 	7967.2 	3061.6 	11028.8 	
897 	7975.5 	3070.1 	11045.6 	
898 	7984.0 	3078.6 	11062.6 	
899 	7992.5 	3087.3 	11079.8 	
900 	8001.2 	3096.0 	11097.2 	
901 	8009.9 	3104.8 	11114.7 	
902 	8018.7 	3113.8 	11132.5 	
903 	8027.7 	3122.8 	11150.4 	
904 	8036.7 	3131.9 	11168.6 	
905 	8045.8 	3141.1 	11187.0 	
906 	8055.0 	3150.5 	11205.5 	
907 	8064.4 	3159.9 	11224.3 	
908 	8073.8 	3169.4 	11243.2 	
909 	8083.3 	3179.1 	11262.4 	
910 	8092.9 	3188.8 	11281.8 	
911 	8102.7 	3198.7 	11301.3 	
912 	8112.5 	3208.6 	11321.1 	
913 	8122.4 	3218.7 	11341.1 	
914 	8132.5 	3228.8 	11361.3 	
915 	8142.6 	3239.1 	11381.7 	
916 	8152.9 	3249.5 	11402.4 	
917 	8163.2 	3260.0 	11423.2 	
918 	8173.7 	3270.6 	11444.3 	
919 	8184.3 	3281.3 	11465.6 	
920 	8195.0 	3292.1 	11487.1 	
921 	8205.8 	3303.1 	11508.9 	
922 	8216.7 	3314.1 	11530.8 	
923 	8227.7 	3325.3 	11553.0 	
924 	8238.9 	3336.6 	11575.4 	
925 	8250.1 	3348.0 	11598.1 	
926 	8261.5 	3359.5 	11621.0 	
927 	8273.0 	3371.1 	11644.1 	
928 	8284.6 	3382.9 	11667.5 	
929 	8296.3 	3394.7 	11691.1 	
930 	8308.2 	3406.7 	11714.9 	
931 	8320.1 	3418.8 	11739.0 	
932 	8332.2 	3431.1 	11763.3 	
933 	8344.4 	3443.4 	11787.9 	
934 	8356.8 	3455.9 	11812.7 	
935 	8369.2 	3468.6 	11837.8 	
936 	8381.8 	3481.3 	11863.1 	
937 	8394.5 	3494.2 	11888.7 	
938 	8407.3 	3507.2 	11914.5 	
939 	8420.3 	3520.3 	11940.6 	
940 	8433.4 	3533.6 	11967.0 	
941 	8446.6 	3547.0 	11993.6 	
942 	8460.0 	3560.5 	12020.5 	
943 	8473.5 	3574.2 	12047.6 	
944 	8487.1 	3588.0 	12075.0 	
945 	8500.8 	3601.9 	12102.7 	
946 	8514.7 	3616.0 	12130.7 	
947 	8528.8 	3630.2 	12158.9 	
948 	8542.9 	3644.5 	12187.5 	
949 	8557.2 	3659.0 	12216.3 	
950 	8571.7 	3673.7 	12245.4 	
951 	8586.3 	3688.5 	12274.7 	
952 	8601.0 	3703.4 	12304.4 	
953 	8615.9 	3718.5 	12334.4 	
954 	8630.9 	3733.7 	12364.6 	
955 	8646.1 	3749.1 	12395.1 	
956 	8661.4 	3764.6 	12426.0 	
957 	8676.9 	3780.3 	12457.1 	
958 	8692.5 	3796.1 	12488.6 	
959 	8708.3 	3812.1 	12520.3 	
960 	8724.2 	3828.2 	12552.4 	
961 	8740.3 	3844.5 	12584.7 	
962 	8756.5 	3860.9 	12617.4 	
963 	8772.9 	3877.5 	12650.4 	
964 	8789.4 	3894.3 	12683.7 	
965 	8806.1 	3911.2 	12717.3 	
966 	8823.0 	3928.3 	12751.3 	
967 	8840.0 	3945.6 	12785.6 	
968 	8857.2 	3963.0 	12820.2 	
969 	8874.5 	3980.6 	12855.1 	
970 	8892.0 	3998.3 	12890.4 	
971 	8909.7 	4016.2 	12926.0 	
972 	8927.6 	4034.3 	12961.9 	
973 	8945.6 	4052.6 	12998.2 	
974 	8963.8 	4071.0 	13034.8 	
975 	8982.1 	4089.6 	13071.8 	
976 	9000.7 	4108.4 	13109.1 	
977 	9019.4 	4127.4 	13146.7 	
978 	9038.2 	4146.5 	13184.7 	
979 	9057.3 	4165.8 	13223.1 	
980 	9076.5 	4185.3 	13261.8 	
981 	9095.9 	4205.0 	13300.9 	
982 	9115.5 	4224.8 	13340.4 	
983 	9135.3 	4244.9 	13380.2 	
984 	9155.2 	4265.1 	13420.3 	
985 	9175.4 	4285.5 	13460.9 	
986 	9195.7 	4306.1 	13501.8 	
987 	9216.2 	4326.9 	13543.1 	
988 	9236.9 	4347.9 	13584.7 	
989 	9257.8 	4369.0 	13626.8 	
990 	9278.8 	4390.4 	13669.2 	
991 	9300.1 	4411.9 	13712.0 	
992 	9321.5 	4433.7 	13755.2 	
993 	9343.1 	4455.6 	13798.7 	
994 	9365.0 	4477.7 	13842.7 	
995 	9387.0 	4500.0 	13887.0 	
996 	9409.2 	4522.6 	13931.8 	
997 	9431.6 	4545.3 	13976.9 	
998 	9454.2 	4568.2 	14022.4 	
999 	9477.0 	4591.3 	14068.3 	
1000 	9500.0 	4614.6 	14114.6 	
1001 	9523.2 	4638.1 	14161.3 	
1002 	9546.6 	4661.9 	14208.4 	
1003 	9570.2 	4685.8 	14255.9 	
1004 	9593.9 	4709.9 	14303.8 	
1005 	9617.9 	4734.2 	14352.1 	
1006 	9642.1 	4758.7 	14400.8 	
1007 	9666.5 	4783.5 	14449.9 	
1008 	9691.1 	4808.4 	14499.5 	
1009 	9715.9 	4833.5 	14549.4 	
1010 	9740.8 	4858.8 	14599.7 	
1011 	9766.0 	4884.4 	14650.4 	
1012 	9791.4 	4910.1 	14701.5 	
1013 	9817.0 	4936.1 	14753.0 	
1014 	9842.7 	4962.2 	14804.9 	
1015 	9868.7 	4988.5 	14857.2 	
1016 	9894.9 	5015.1 	14910.0 	
1017 	9921.2 	5041.8 	14963.1 	
1018 	9947.8 	5068.8 	15016.6 	
1019 	9974.6 	5095.9 	15070.5 	
1020 	10001.5 	5123.2 	15124.8 	
1021 	10028.7 	5150.8 	15179.4 	
1022 	10056.0 	5178.5 	15234.5 	
1023 	10083.5 	5206.4 	15289.9 	
1024 	10111.2 	5234.5 	15345.8 	
1025 	10139.1 	5262.8 	15401.9 	
1026 	10167.2 	5291.3 	15458.5 	
1027 	10195.5 	5320.0 	15515.4 	
1028 	10223.9 	5348.8 	15572.7 	
1029 	10252.5 	5377.9 	15630.4 	
1030 	10281.3 	5407.1 	15688.4 	
1031 	10310.3 	5436.5 	15746.7 	
1032 	10339.4 	5466.0 	15805.4 	
1033 	10368.7 	5495.7 	15864.4 	
1034 	10398.2 	5525.6 	15923.8 	
1035 	10427.8 	5555.7 	15983.4 	
1036 	10457.5 	5585.9 	16043.4 	
1037 	10487.4 	5616.2 	16103.7 	
1038 	10517.5 	5646.7 	16164.2 	
1039 	10547.7 	5677.4 	16225.1 	
1040 	10578.0 	5708.2 	16286.2 	
1041 	10608.5 	5739.1 	16347.6 	
1042 	10639.1 	5770.1 	16409.2 	
1043 	10669.8 	5801.3 	16471.0 	
1044 	10700.6 	5832.6 	16533.1 	
1045 	10731.5 	5863.9 	16595.4 	
1046 	10762.5 	5895.4 	16657.9 	
1047 	10793.6 	5927.0 	16720.6 	
1048 	10824.8 	5958.7 	16783.4 	
1049 	10856.0 	5990.4 	16846.4 	
1050 	10887.4 	6022.2 	16909.6 	
1051 	10918.8 	6054.1 	16972.8 	
1052 	10950.2 	6086.0 	17036.2 	
1053 	10981.7 	6118.0 	17099.6 	
1054 	11013.2 	6150.0 	17163.2 	
1055 	11044.7 	6182.0 	17226.7 	
1056 	11076.3 	6214.1 	17290.3 	
1057 	11107.8 	6246.1 	17354.0 	
1058 	11139.4 	6278.2 	17417.5 	
1059 	11170.9 	6310.2 	17481.1 	
1060 	11202.4 	6342.2 	17544.6 	
1061 	11233.9 	6374.2 	17608.1 	
1062 	11265.3 	6406.1 	17671.4 	
1063 	11296.7 	6438.0 	17734.6 	
1064 	11327.9 	6469.7 	17797.7 	
1065 	11359.1 	6501.4 	17860.6 	
1066 	11390.2 	6533.0 	17923.3 	
1067 	11421.2 	6564.5 	17985.7 	
1068 	11452.1 	6595.9 	18048.0 	
1069 	11482.8 	6627.1 	18109.9 	
1070 	11513.4 	6658.2 	18171.6 	
1071 	11543.8 	6689.1 	18232.9 	
1072 	11574.0 	6719.8 	18293.9 	
1073 	11604.1 	6750.4 	18354.5 	
1074 	11633.9 	6780.7 	18414.6 	
1075 	11663.5 	6810.8 	18474.4 	
1076 	11692.9 	6840.7 	18533.7 	
1077 	11722.1 	6870.4 	18592.5 	
1078 	11751.0 	6899.8 	18650.8 	
1079 	11779.6 	6928.9 	18708.5 	
1080 	11808.0 	6957.7 	18765.7 	
1081 	11836.0 	6986.2 	18822.3 	
1082 	11863.8 	7014.4 	18878.2 	
1083 	11891.2 	7042.3 	18933.5 	
1084 	11918.3 	7069.9 	18988.2 	
1085 	11945.1 	7097.1 	19042.2 	
1086 	11971.5 	7123.9 	19095.4 	
1087 	11997.5 	7150.4 	19147.9 	
1088 	12023.2 	7176.5 	19199.7 	
1089 	12048.5 	7202.2 	19250.7 	
1090 	12073.4 	7227.5 	19300.8 	
1091 	12097.9 	7252.4 	19350.2 	
1092 	12121.9 	7276.8 	19398.7 	
1093 	12145.6 	7300.8 	19446.4 	
1094 	12168.8 	7324.4 	19493.3 	
1095 	12191.6 	7347.6 	19539.2 	
1096 	12214.0 	7370.3 	19584.3 	
1097 	12235.9 	7392.6 	19628.5 	
1098 	12257.4 	7414.4 	19671.8 	
1099 	12278.5 	7435.7 	19714.2 	
1100 	12299.1 	7456.6 	19755.7 	
1101 	12319.2 	7477.0 	19796.3 	
1102 	12338.9 	7497.0 	19835.9 	
1103 	12358.2 	7516.5 	19874.7 	
1104 	12377.0 	7535.5 	19912.5 	
1105 	12395.3 	7554.1 	19949.4 	
1106 	12413.3 	7572.2 	19985.5 	
1107 	12430.8 	7589.9 	20020.7 	
1108 	12447.8 	7607.1 	20054.9 	
1109 	12464.5 	7623.9 	20088.4 	
1110 	12480.7 	7640.3 	20120.9 	
1111 	12496.5 	7656.2 	20152.7 	
1112 	12511.9 	7671.7 	20183.6 	
1113 	12526.9 	7686.8 	20213.8 	
1114 	12541.6 	7701.6 	20243.2 	
1115 	12555.9 	7715.9 	20271.8 	
1116 	12569.8 	7729.9 	20299.7 	
1117 	12583.4 	7743.5 	20326.9 	
1118 	12596.7 	7756.8 	20353.5 	
1119 	12609.7 	7769.7 	20379.4 	
1120 	12622.4 	7782.4 	20404.8 	
1121 	12634.8 	7794.7 	20429.6 	
1122 	12647.0 	7806.8 	20453.8 	
1123 	12658.9 	7818.7 	20477.6 	
1124 	12670.6 	7830.3 	20500.9 	
1125 	12682.1 	7841.7 	20523.8 	
1126 	12693.4 	7852.8 	20546.3 	
1127 	12704.6 	7863.9 	20568.4 	
1128 	12715.6 	7874.7 	20590.3 	
1129 	12726.5 	7885.4 	20612.0 	
1130 	12737.3 	7896.1 	20633.4 	
1131 	12748.1 	7906.6 	20654.7 	
1132 	12758.8 	7917.1 	20675.9 	
1133 	12769.5 	7927.5 	20697.0 	
1134 	12780.1 	7937.9 	20718.1 	
1135 	12790.8 	7948.3 	20739.2 	
1136 	12801.6 	7958.8 	20760.4 	
1137 	12812.4 	7969.3 	20781.7 	
1138 	12823.2 	7979.9 	20803.2 	
1139 	12834.3 	7990.6 	20824.9 	
1140 	12845.4 	8001.4 	20846.8 	
1141 	12856.7 	8012.4 	20869.1 	
1142 	12868.2 	8023.6 	20891.8 	
1143 	12879.9 	8035.0 	20914.9 	
1144 	12891.9 	8046.6 	20938.5 	
1145 	12904.1 	8058.4 	20962.5 	
1146 	12916.6 	8070.6 	20987.2 	
1147 	12929.4 	8083.0 	21012.4 	
1148 	12942.6 	8095.8 	21038.4 	
1149 	12956.1 	8108.9 	21065.0 	
1150 	12970.0 	8122.4 	21092.4 	
1151 	12984.3 	8136.3 	21120.6 	
1152 	12999.0 	8150.7 	21149.7 	
1153 	13014.2 	8165.5 	21179.7 	
1154 	13029.9 	8180.7 	21210.6 	
1155 	13046.1 	8196.5 	21242.6 	
1156 	13062.8 	8212.8 	21275.6 	
1157 	13080.0 	8229.7 	21309.7 	
1158 	13097.9 	8247.1 	21345.0 	
1159 	13116.3 	8265.1 	21381.4 	
1160 	13135.4 	8283.8 	21419.1 	
1161 	13155.1 	8303.1 	21458.1 	
1162 	13175.4 	8323.0 	21498.5 	
1163 	13196.5 	8343.7 	21540.2 	
1164 	13218.2 	8365.0 	21583.3 	
1165 	13240.7 	8387.1 	21627.9 	
1166 	13264.0 	8410.0 	21674.0 	
1167 	13288.0 	8433.6 	21721.7 	
1168 	13312.8 	8458.1 	21770.9 	
1169 	13338.5 	8483.4 	21821.9 	
1170 	13365.0 	8509.5 	21874.5 	
1171 	13392.3 	8536.5 	21928.8 	
1172 	13420.6 	8564.3 	21984.9 	
1173 	13449.7 	8593.1 	22042.8 	
1174 	13479.8 	8622.8 	22102.6 	
1175 	13510.8 	8653.5 	22164.2 	
1176 	13542.7 	8685.1 	22227.8 	
1177 	13575.7 	8717.7 	22293.4 	
1178 	13609.6 	8751.3 	22360.9 	
1179 	13644.6 	8785.9 	22430.5 	
1180 	13680.5 	8821.6 	22502.1 	
1181 	13717.6 	8858.3 	22575.9 	
1182 	13755.7 	8896.1 	22651.8 	
1183 	13794.8 	8935.0 	22729.8 	
1184 	13835.1 	8975.0 	22810.1 	
1185 	13876.4 	9016.1 	22892.5 	
1186 	13918.9 	9058.3 	22977.2 	
1187 	13962.5 	9101.7 	23064.2 	
1188 	14007.3 	9146.2 	23153.4 	
1189 	14053.1 	9191.8 	23245.0 	
1190 	14100.2 	9238.6 	23338.8 	
1191 	14148.3 	9286.6 	23435.0 	
1192 	14197.7 	9335.8 	23533.5 	
1193 	14248.2 	9386.1 	23634.3 	
1194 	14299.8 	9437.6 	23737.4 	
1195 	14352.6 	9490.3 	23842.9 	
1196 	14406.6 	9544.1 	23950.7 	
1197 	14461.7 	9599.1 	24060.8 	
1198 	14517.9 	9655.3 	24173.2 	
1199 	14575.2 	9712.6 	24287.8 	
1200 	14633.7 	9771.0 	24404.7 	
1201 	14693.2 	9830.5 	24523.7 	
1202 	14753.8 	9891.1 	24644.9 	
1203 	14815.5 	9952.7 	24768.2 	
1204 	14878.1 	10015.4 	24893.5 	
1205 	14941.8 	10079.1 	25020.9 	
1206 	15006.4 	10143.7 	25150.1 	
1207 	15071.8 	10209.3 	25281.2 	
1208 	15138.2 	10275.8 	25414.0 	
1209 	15205.4 	10343.1 	25548.5 	
1210 	15273.4 	10411.3 	25684.6 	
1211 	15342.1 	10480.1 	25822.2 	
1212 	15411.4 	10549.7 	25961.1 	
1213 	15481.4 	10619.9 	26101.4 	
1214 	15552.0 	10690.8 	26242.7 	
1215 	15623.1 	10762.1 	26385.1 	
1216 	15694.6 	10833.9 	26528.5 	
1217 	15766.5 	10906.1 	26672.6 	
1218 	15838.7 	10978.7 	26817.4 	
1219 	15911.3 	11051.6 	26962.8 	
1220 	15984.0 	11124.7 	27108.7 	
1221 	16057.0 	11198.0 	27254.9 	
1222 	16130.0 	11271.4 	27401.4 	
1223 	16203.2 	11344.9 	27548.1 	
1224 	16276.5 	11418.5 	27695.0 	
1225 	16349.7 	11492.1 	27841.9 	
1226 	16423.1 	11565.8 	27988.8 	
1227 	16496.4 	11639.4 	28135.9 	
1228 	16569.8 	11713.1 	28283.0 	
1229 	16643.3 	11786.9 	28430.2 	
1230 	16716.9 	11860.7 	28577.6 	
1231 	16790.8 	11934.6 	28725.4 	
1232 	16864.9 	12008.8 	28873.7 	
1233 	16939.4 	12083.3 	29022.6 	
1234 	17014.4 	12158.2 	29172.6 	
1235 	17090.1 	12233.7 	29323.8 	
1236 	17166.6 	12310.0 	29476.7 	
1237 	17244.3 	12387.3 	29631.5 	
1238 	17323.2 	12465.7 	29788.9 	
1239 	17403.8 	12545.6 	29949.4 	
1240 	17486.2 	12627.2 	30113.4 	
1241 	17570.9 	12710.9 	30281.9 	
1242 	17658.3 	12797.1 	30455.3 	
1243 	17748.7 	12886.1 	30634.7 	
1244 	17842.6 	12978.4 	30821.0 	
1245 	17940.5 	13074.5 	31015.0 	
1246 	18043.1 	13174.9 	31218.0 	
1247 	18150.9 	13280.3 	31431.2 	
1248 	18264.6 	13391.3 	31655.9 	
1249 	18384.9 	13508.6 	31893.5 	
1250 	18512.7 	13633.0 	32145.7 	
1251 	18649.0 	13765.3 	32414.3 	
1252 	18794.6 	13906.6 	32701.2 	
1253 	18950.8 	14057.9 	33008.7 	
1254 	19118.8 	14220.4 	33339.2 	
